"item_id","user_id","rating","timestamp","gender","category","brand","year","month","quantity","unitprice","unit_cost","region","amount","profit_margin"
"1661","3324","4","1646971200","Male","Computers","EINCAR","2018","9","3","106","214.05","East","318","-324.15"
"1662","3056","3","1646974800","Male","Wearable Technology","EINCAR","2016","9","3","301","114.72","North","903","558.84"
"1663","2554","5","1646978400","Male","Security","EINCAR","2017","5","1","287","221.74","North","287","65.26"
"1664","4219","5","1646982000","Female","Computers","Bose","2018","3","2","172","248.81","East","344","-153.62"
"1665","2735","1","1646985600","Male","Security","Archos","2015","2","3","386","152.57","East","1158","700.29"
"1666","4782","1","1646989200","Female","Computers","Sony","2018","5","1","338","82.31","West","338","255.69"
"1667","3869","1","1646992800","Male","Cameras","Archos","2016","10","2","21","244.91","South","42","-447.82"
"1668","4013","1","1646996400","Male","Security","Archos","2015","2","2","224","201.94","East","448","44.12"
"1669","3230","4","1647000000","Male","Security","EINCAR","2015","2","1","158","91.32","North","158","66.68"
"1670","3594","4","1647003600","Male","Headphones","Sony","2015","10","2","341","82.65","West","682","516.7"
"1671","4540","5","1647007200","Male","Security","Sony","2015","12","1","218","173.77","North","218","44.23"
"1672","3238","4","1647010800","Female","Headphones","Sony","2015","8","3","267","223.93","East","801","129.21"
"1673","3704","4","1647014400","Female","Cameras","Bose","2017","8","1","212","163.04","East","212","48.96"
"1674","4018","1","1647018000","Male","Computers","Archos","2018","2","1","297","238.66","East","297","58.34"
"1675","3860","3","1647021600","Female","Headphones","EINCAR","2016","6","2","475","59.92","North","950","830.16"
"1676","1781","2","1647025200","Female","Wearable Technology","Archos","2016","10","1","143","111.34","West","143","31.66"
"1677","2538","2","1647028800","Male","Computers","Archos","2016","5","2","308","249","East","616","118"
"1678","2887","5","1647032400","Female","Headphones","Sony","2018","10","3","74","72.57","North","222","4.29"
"1679","2083","5","1647036000","Female","Headphones","Sony","2016","12","1","97","105.43","West","97","-8.43"
"1680","3384","1","1647039600","Male","Headphones","EINCAR","2016","6","3","489","182.64","North","1467","919.08"
"1681","4459","1","1647043200","Female","Wearable Technology","Archos","2017","11","3","187","123.83","East","561","189.51"
"1682","4872","5","1647046800","Male","Security","Logitech","2017","5","4","378","248.66","West","1512","517.36"
"1683","3870","3","1647050400","Male","Headphones","Sony","2016","1","1","143","63.88","West","143","79.12"
"1684","4367","5","1647054000","Female","Security","Sony","2016","7","1","298","54.32","North","298","243.68"
"1685","3639","3","1647057600","Male","Security","EINCAR","2016","2","1","126","10.59","North","126","115.41"
"1686","2261","1","1647061200","Female","Wearable Technology","EINCAR","2018","9","3","236","185.28","North","708","152.16"
"1687","3131","4","1647064800","Male","Wearable Technology","EINCAR","2018","11","1","292","171.81","West","292","120.19"
"1688","4751","4","1647068400","Female","Computers","Archos","2015","10","4","447","109.63","South","1788","1349.48"
"1689","4590","2","1647072000","Male","Wearable Technology","Bose","2015","2","4","266","138.57","West","1064","509.72"
"1690","3193","5","1647075600","Female","Cameras","EINCAR","2018","2","2","299","160.49","North","598","277.02"
"1691","1803","5","1647079200","Male","Wearable Technology","Bose","2018","2","2","20","30.18","East","40","-20.36"
"1692","4392","3","1647082800","Male","Security","Sony","2017","7","3","50","12.08","North","150","113.76"
"1693","1562","3","1647086400","Female","Wearable Technology","EINCAR","2018","4","4","308","196.52","West","1232","445.92"
"1694","3515","1","1647090000","Female","Headphones","EINCAR","2018","6","3","450","49.21","East","1350","1202.37"
"1695","3142","5","1647093600","Male","Cameras","Sony","2018","10","1","293","192.65","East","293","100.35"
"1696","2936","5","1647097200","Male","Cameras","Bose","2015","5","3","444","107.13","North","1332","1010.61"
"1697","4696","3","1647100800","Male","Headphones","Logitech","2017","6","2","440","32.01","West","880","815.98"
"1698","3781","5","1647104400","Female","Wearable Technology","Archos","2017","4","3","456","16.48","North","1368","1318.56"
"1699","2418","1","1647108000","Male","Headphones","EINCAR","2015","6","4","305","90.17","South","1220","859.32"
"1700","4444","4","1647111600","Male","Cameras","Bose","2018","2","4","421","24.01","South","1684","1587.96"
"1701","1162","5","1647115200","Male","Security","Bose","2018","2","4","57","65.49","North","228","-33.96"
"1702","2311","5","1647118800","Female","Headphones","Archos","2016","5","4","222","137.8","East","888","336.8"
"1703","2936","4","1647122400","Male","Headphones","Bose","2018","5","4","381","206.42","East","1524","698.32"
"1704","3808","4","1647126000","Female","Headphones","Archos","2018","7","3","62","143.78","South","186","-245.34"
"1705","2848","3","1647129600","Female","Headphones","Logitech","2018","10","2","202","179.95","West","404","44.1"
"1706","4998","2","1647133200","Male","Computers","Logitech","2018","1","2","254","23.22","South","508","461.56"
"1707","1249","1","1647136800","Male","Computers","Archos","2016","9","4","425","92.9","North","1700","1328.4"
"1708","4586","5","1647140400","Male","Headphones","Archos","2018","2","4","77","113.4","East","308","-145.6"
"1709","1628","5","1647144000","Female","Security","Bose","2015","2","4","121","11.02","West","484","439.92"
"1710","4125","3","1647147600","Male","Headphones","EINCAR","2016","1","2","382","145.79","West","764","472.42"
"1711","3646","1","1647151200","Female","Cameras","Sony","2015","8","1","114","93.75","West","114","20.25"
"1712","4752","3","1647154800","Female","Security","Sony","2015","8","2","395","78.42","East","790","633.16"
"1713","4210","1","1647158400","Female","Security","Bose","2017","3","1","492","106.22","North","492","385.78"
"1714","3311","3","1647162000","Female","Headphones","Bose","2015","4","1","86","196.53","East","86","-110.53"
"1715","2423","5","1647165600","Female","Cameras","Logitech","2015","8","2","250","207.98","West","500","84.04"
"1716","4409","5","1647169200","Female","Security","EINCAR","2015","8","2","404","34.1","West","808","739.8"
"1717","3839","4","1647172800","Female","Security","Archos","2018","10","3","237","168.77","South","711","204.69"
"1718","3994","4","1647176400","Male","Computers","EINCAR","2016","7","2","158","147.7","West","316","20.6"
"1719","2983","4","1647180000","Male","Cameras","Logitech","2018","5","2","452","139.51","South","904","624.98"
"1720","1098","3","1647183600","Female","Security","Bose","2017","4","1","126","247.48","North","126","-121.48"
"1721","2070","4","1647187200","Female","Cameras","Archos","2018","11","4","157","94.58","East","628","249.68"
"1722","4301","5","1647190800","Female","Wearable Technology","Archos","2015","5","3","404","21.06","North","1212","1148.82"
"1723","1605","4","1647194400","Female","Headphones","EINCAR","2015","7","3","214","188.04","South","642","77.88"
"1724","3176","4","1647198000","Female","Wearable Technology","Sony","2016","9","2","216","238.59","West","432","-45.18"
"1725","1181","4","1647201600","Male","Wearable Technology","Bose","2015","10","3","156","187.25","West","468","-93.75"
"1726","2965","5","1647205200","Male","Computers","EINCAR","2016","6","1","437","138.59","West","437","298.41"
"1727","4441","5","1647208800","Female","Computers","EINCAR","2016","3","2","435","37.67","North","870","794.66"
"1728","4501","2","1647212400","Female","Wearable Technology","EINCAR","2017","12","3","67","238.37","North","201","-514.11"
"1729","4698","3","1647216000","Male","Security","Logitech","2016","2","2","386","64.13","West","772","643.74"
"1730","4591","3","1647219600","Female","Computers","Sony","2016","8","4","373","235.74","West","1492","549.04"
"1731","1121","2","1647223200","Female","Computers","Bose","2017","9","1","310","76.51","North","310","233.49"
"1732","2444","2","1647226800","Female","Security","Sony","2016","9","1","180","122","West","180","58"
"1733","2570","2","1647230400","Male","Headphones","Logitech","2016","10","2","329","52.32","West","658","553.36"
"1734","4453","2","1647234000","Male","Headphones","Sony","2017","11","1","434","53.44","South","434","380.56"
"1735","3080","4","1647237600","Male","Computers","EINCAR","2018","2","3","209","74.76","South","627","402.72"
"1736","4110","3","1647241200","Female","Wearable Technology","EINCAR","2017","3","2","312","41.32","South","624","541.36"
"1737","1415","3","1647244800","Male","Computers","Archos","2016","11","3","269","221.83","North","807","141.51"
"1738","4398","2","1647248400","Male","Wearable Technology","Archos","2017","7","1","481","20.83","South","481","460.17"
"1739","4800","2","1647252000","Female","Wearable Technology","Bose","2016","12","3","41","129.36","East","123","-265.08"
"1740","3995","1","1647255600","Male","Security","Sony","2017","11","1","242","45.35","South","242","196.65"
"1741","4938","3","1647259200","Male","Headphones","EINCAR","2017","1","2","413","183.51","West","826","458.98"
"1742","1419","5","1647262800","Female","Wearable Technology","Sony","2017","7","1","356","12.8","North","356","343.2"
"1743","3598","4","1647266400","Female","Security","Bose","2015","10","4","204","149.55","North","816","217.8"
"1744","2571","2","1647270000","Male","Wearable Technology","EINCAR","2017","5","1","478","40.11","East","478","437.89"
"1745","2414","4","1647273600","Female","Computers","Logitech","2018","6","2","205","232.52","East","410","-55.04"
"1746","1177","2","1647277200","Male","Headphones","Archos","2017","9","1","270","134.97","East","270","135.03"
"1747","4446","3","1647280800","Male","Computers","Archos","2015","6","4","79","84.38","East","316","-21.52"
"1748","2011","4","1647284400","Female","Headphones","Archos","2017","2","1","318","164.65","East","318","153.35"
"1749","2479","4","1647288000","Female","Cameras","Sony","2017","6","1","180","66.92","East","180","113.08"
"1750","3536","4","1647291600","Male","Headphones","Archos","2016","10","1","78","130.77","West","78","-52.77"
"1751","3872","5","1647295200","Female","Headphones","Sony","2017","5","4","437","94.71","East","1748","1369.16"
"1752","2895","1","1647298800","Male","Security","Archos","2016","3","2","459","99.3","South","918","719.4"
"1753","2849","4","1647302400","Female","Security","Logitech","2017","11","3","169","94.77","South","507","222.69"
"1754","3171","3","1647306000","Female","Security","Archos","2017","2","1","310","144.17","East","310","165.83"
"1755","2199","1","1647309600","Female","Security","Archos","2015","8","1","274","79.12","West","274","194.88"
"1756","3583","5","1647313200","Male","Headphones","Logitech","2018","8","3","463","156.86","South","1389","918.42"
"1757","2532","1","1647316800","Female","Headphones","EINCAR","2015","3","1","410","91.96","South","410","318.04"
"1758","3335","1","1647320400","Female","Cameras","EINCAR","2018","8","3","333","245.04","East","999","263.88"
"1759","4868","1","1647324000","Female","Headphones","Archos","2015","6","4","477","153.01","North","1908","1295.96"
"1760","4395","3","1647327600","Male","Security","Logitech","2017","2","2","268","93.33","East","536","349.34"
"1761","2957","5","1647331200","Female","Headphones","EINCAR","2018","11","3","320","55.57","East","960","793.29"
"1762","4981","1","1647334800","Male","Headphones","Archos","2018","3","3","28","228.51","East","84","-601.53"
"1763","3259","4","1647338400","Female","Cameras","Bose","2017","3","4","300","182.32","West","1200","470.72"
"1764","1798","5","1647342000","Male","Wearable Technology","Logitech","2017","12","3","217","76.51","East","651","421.47"
"1765","1340","3","1647345600","Female","Security","EINCAR","2018","10","3","233","11.69","South","699","663.93"
"1766","2471","2","1647349200","Female","Cameras","Sony","2018","6","4","196","129.79","West","784","264.84"
"1767","1250","3","1647352800","Female","Computers","Bose","2015","3","4","67","169.68","South","268","-410.72"
"1768","4308","3","1647356400","Female","Wearable Technology","Sony","2018","12","3","102","228.12","North","306","-378.36"
"1769","3698","1","1647360000","Female","Cameras","EINCAR","2018","2","2","342","147.76","South","684","388.48"
"1770","2312","3","1647363600","Female","Cameras","Sony","2018","5","3","36","65.21","East","108","-87.63"
"1771","2089","4","1647367200","Female","Computers","Bose","2016","12","3","160","71.05","South","480","266.85"
"1772","2630","1","1647370800","Male","Security","Archos","2015","4","3","141","135.91","North","423","15.27"
"1773","4355","1","1647374400","Male","Security","EINCAR","2016","9","4","130","92.5","West","520","150"
"1774","2539","2","1647378000","Female","Computers","EINCAR","2015","10","2","338","58.56","West","676","558.88"
"1775","1219","2","1647381600","Female","Headphones","Logitech","2017","10","4","463","165.94","West","1852","1188.24"
